lon;lat;OBJECTID;created_date;clc_quartier;clc_secteur;haut_tot;haut_tronc;tronc_diam;fk_arb_etat;fk_stadedev;fk_port;fk_pied;fk_situation;fk_revetement;commentaire_environnement;age_estim;fk_prec_estim;clc_nbr_diag;dte_abattage;villeca;nom;feuillage;remarquable
3.296614351886037;49.834763112825684;9743;2017-09-25 12:18:08+00:00;Quartier du faubourg d'Isle;Giratoire Camille Guerin;15.0;3.0;1.1;EN PLACE;jeune;libre;terre;Alignement;Non; ;25.0;5.0;;;CASQ;PLAACE;Feuillu;Non
3.296468344566223;49.83481658198814;9744;2017-09-25 12:18:09+00:00;Quartier du faubourg d'Isle;Giratoire Camille Guerin;15.0;3.0;1.06;EN PLACE;jeune;libre;terre;Alignement;Non; ;25.0;5.0;;;CASQ;PLAACE;Feuillu;Non
3.296316728903735;49.83485887452989;9745;2017-09-25 12:18:10+00:00;Quartier du faubourg d'Isle;Giratoire Camille Guerin;15.0;3.0;0.89;EN PLACE;jeune;libre;terre;Alignement;Non; ;25.0;5.0;;;CASQ;PLAACE;Feuillu;Non
3.296175220739576;49.83493635933516;9746;2017-09-25 12:18:11+00:00;Quartier du faubourg d'Isle;Giratoire Camille Guerin;15.0;3.0;0.87;EN PLACE;jeune;libre;terre;Alignement;Non; ;25.0;5.0;;;CASQ;PLAACE;Feuillu;Non
3.2962590207990665;49.83483437428377;9747;2017-09-25 12:18:13+00:00;Quartier du faubourg d'Isle;Giratoire Camille Guerin;15.0;3.0;1.09;EN PLACE;jeune;libre;terre;Alignement;Non; ;25.0;5.0;;;CASQ;PLAACE;Feuillu;Non
3.2964222058752966;49.83474632911577;9748;2017-09-25 12:18:19+00:00;Quartier du faubourg d'Isle;Giratoire Camille Guerin;0.0;0.0;0.0;Non essouché;jeune; ; ;Alignement; ; ;0.0;0.0;;;CASQ;PLAACE;Feuillu;Non
3.296561651453653;49.834697566983564;9749;2017-09-25 12:18:19+00:00;Quartier du faubourg d'Isle;Giratoire Camille Guerin;15.0;3.0;1.25;EN PLACE;jeune;libre;terre;Alignement;Non; ;25.0;5.0;;;CASQ;PLAACE;Feuillu;Non
3.2967119437506884;49.834651697410045;9750;2017-09-25 12:18:21+00:00;Quartier du faubourg d'Isle;Giratoire Camille Guerin;0.0;0.0;0.0;Non essouché;jeune; ; ;Alignement; ; ;0.0;0.0;;;CASQ;PLAACE;Feuillu;Non
3.295445682277077;49.83504273616294;9751;2017-09-25 12:18:21+00:00;Quartier du faubourg d'Isle;Giratoire Camille Guerin;11.0;0.0;0.69;EN PLACE;jeune;libre;toile tissée;Alignement;Non; ;15.0;5.0;;;CASQ;BETPEN;Feuillu;Non
3.2955402824503706;49.83499815907361;9752;2017-09-25 12:18:22+00:00;Quartier du faubourg d'Isle;Giratoire Camille Guerin;14.0;3.0;0.71;EN PLACE;jeune;libre;toile tissée;Alignement;Non; ;15.0;5.0;;;CASQ;BETPEN;Feuillu;Non
3.2956685502940646;49.83500673581448;9753;2017-09-25 12:18:23+00:00;Quartier du faubourg d'Isle;Giratoire Camille Guerin;11.0;0.0;0.56;EN PLACE;jeune;libre;toile tissée;Alignement;Non; ;15.0;5.0;;;CASQ;BETPEN;Feuillu;Non
3.2957605208113545;49.83503909051094;9754;2017-09-25 12:18:24+00:00;Quartier du faubourg d'Isle;Giratoire Camille Guerin;11.0;2.0;0.65;EN PLACE;jeune;libre;toile tissée;Alignement;Non; ;15.0;5.0;;;CASQ;QUEROB;Feuillu;Non
3.2958578901118085;49.83499667471874;9755;2017-09-25 12:18:24+00:00;Quartier du faubourg d'Isle;Giratoire Camille Guerin;9.0;2.0;0.61;EN PLACE;jeune;libre;toile tissée;Alignement;Non; ;15.0;5.0;;;CASQ;ACECAM;Feuillu;Non
3.2958931517898202;49.83489953593461;9756;2017-09-25 12:18:25+00:00;Quartier du faubourg d'Isle;Giratoire Camille Guerin;11.0;2.0;0.8;EN PLACE;jeune;libre;toile tissée;Alignement;Non; ;15.0;5.0;;;CASQ;ALNCOR;Feuillu;Non
3.2959384511214695;49.83486360498526;9757;2017-09-25 12:18:26+00:00;Quartier du faubourg d'Isle;Giratoire Camille Guerin;11.0;2.0;0.69;EN PLACE;jeune;libre;toile tissée;Alignement;Non; ;15.0;5.0;;;CASQ;ACECAM;Feuillu;Non
3.2959599818289003;49.834822236204914;9758;2017-09-25 12:18:27+00:00;Quartier du faubourg d'Isle;Giratoire Camille Guerin;11.0;2.0;0.7;EN PLACE;jeune;libre;toile tissée;Alignement;Non; ;15.0;5.0;;;CASQ;ACEPLA;Feuillu;Non
3.2960411743914886;49.8347757972954;9759;2017-09-25 12:18:28+00:00;Quartier du faubourg d'Isle;Giratoire Camille Guerin;10.0;0.0;0.62;EN PLACE;jeune;libre;toile tissée;Alignement;Non; ;15.0;5.0;;;CASQ;BETPEN;Feuillu;Non
3.2959967665175554;49.83449610930498;9760;2017-09-25 12:18:28+00:00;Quartier du faubourg d'Isle;Giratoire Camille Guerin;10.0;2.0;0.77;EN PLACE;jeune;libre;toile tissée;Alignement;Non; ;15.0;5.0;;;CASQ;ACEPLA;Feuillu;Non
3.2959901117489463;49.834449390259635;9761;2017-09-25 12:18:29+00:00;Quartier du faubourg d'Isle;Giratoire Camille Guerin;10.0;2.0;0.74;EN PLACE;jeune;libre;toile tissée;Alignement;Non; ;15.0;5.0;;;CASQ;ACEPLA;Feuillu;Non
3.29593541215659;49.83441403600637;9762;2017-09-25 12:18:30+00:00;Quartier du faubourg d'Isle;Giratoire Camille Guerin;10.0;2.0;0.64;EN PLACE;jeune;libre;toile tissée;Alignement;Non; ;15.0;5.0;;;CASQ;ACECAM;Feuillu;Non
3.295885112295027;49.834356589725;9763;2017-09-25 12:18:31+00:00;Quartier du faubourg d'Isle;Giratoire Camille Guerin;10.0;0.0;0.36;EN PLACE;jeune;libre;toile tissée;Alignement;Non; ;15.0;5.0;;;CASQ;ACECAM;Feuillu;Non
3.2958380691290876;49.83431364873624;9764;2017-09-25 12:18:32+00:00;Quartier du faubourg d'Isle;Giratoire Camille Guerin;10.0;2.0;0.65;EN PLACE;jeune;libre;toile tissée;Alignement;Non; ;15.0;5.0;;;CASQ;ACECAM;Feuillu;Non
3.2957672799577784;49.8342244147376;9765;2017-09-25 12:18:33+00:00;Quartier du faubourg d'Isle;Giratoire Camille Guerin;10.0;2.0;1.03;EN PLACE;jeune;libre;toile tissée;Alignement;Non; ;15.0;5.0;;;CASQ;ALNCOR;Feuillu;Non
3.2957292406227934;49.834171193638475;9766;2017-09-25 12:18:34+00:00;Quartier du faubourg d'Isle;Giratoire Camille Guerin;10.0;2.0;0.82;EN PLACE;jeune;libre;toile tissée;Alignement;Non; ;15.0;5.0;;;CASQ;ACEPLA;Feuillu;Non
3.2952378943972778;49.83403430985663;9767;2017-09-25 12:18:35+00:00;Quartier du faubourg d'Isle;Giratoire Camille Guerin;7.0;2.0;0.4;EN PLACE;jeune;libre;terre;Groupe;Non; ;15.0;5.0;;;CASQ;ACECAM;Feuillu;Non
3.2951827241337623;49.83401344388544;9768;2017-09-25 12:18:36+00:00;Quartier du faubourg d'Isle;Giratoire Camille Guerin;10.0;2.0;0.59;EN PLACE;jeune;libre;terre;Groupe;Non; ;15.0;5.0;;;CASQ;ACECAM;Feuillu;Non
3.2954219286508657;49.83413922109997;9769;2017-09-25 12:18:36+00:00;Quartier du faubourg d'Isle;Giratoire Camille Guerin;7.0;0.0;0.56;EN PLACE;jeune;libre;terre;Isolé;Non; ;15.0;5.0;;;CASQ;PRUDOM;;Non
3.295132351724949;49.83404222899812;9770;2017-09-25 12:18:37+00:00;Quartier du faubourg d'Isle;Giratoire Camille Guerin;12.0;0.0;1.05;EN PLACE;jeune;libre;terre;Groupe;Non; ;15.0;5.0;;;CASQ;FRAEXC;Feuillu;Non
3.2950601520534164;49.83398029807051;9771;2017-09-25 12:18:38+00:00;Quartier du faubourg d'Isle;Giratoire Camille Guerin;12.0;3.0;0.85;EN PLACE;jeune;libre;terre;Groupe;Non; ;15.0;5.0;;;CASQ;QUEROB;Feuillu;Non
3.2952459675016192;49.83396774382494;9772;2017-09-25 12:18:39+00:00;Quartier du faubourg d'Isle;Giratoire Camille Guerin;12.0;3.0;0.79;EN PLACE;jeune;libre;terre;Groupe;Non; ;15.0;5.0;;;CASQ;ALNCOR;Feuillu;Non
3.2951396825809387;49.83393863885256;9773;2017-09-25 12:18:40+00:00;Quartier du faubourg d'Isle;Giratoire Camille Guerin;12.0;3.0;0.79;EN PLACE;jeune;libre;terre;Groupe;Non; ;15.0;5.0;;;CASQ;QUEROB;Feuillu;Non
3.295076606549387;49.83391019025953;9774;2017-09-25 12:18:40+00:00;Quartier du faubourg d'Isle;Giratoire Camille Guerin;12.0;3.0;0.73;EN PLACE;jeune;libre;terre;Groupe;Non; ;15.0;5.0;;;CASQ;QUEROB;Feuillu;Non
3.2951935514826514;49.8338836283506;9775;2017-09-25 12:18:42+00:00;Quartier du faubourg d'Isle;Giratoire Camille Guerin;8.0;2.0;0.69;EN PLACE;jeune;libre;terre;Groupe;Non; ;15.0;5.0;;;CASQ;ALNCOR;Feuillu;Non
3.295123906206914;49.83388497407224;9776;2017-09-25 12:18:42+00:00;Quartier du faubourg d'Isle;Giratoire Camille Guerin;12.0;2.0;0.63;EN PLACE;jeune;libre;terre;Groupe;Non; ;15.0;5.0;;;CASQ;ACECAM;Feuillu;Non
3.2952120905070155;49.83386966517093;9777;2017-09-25 12:18:43+00:00;Quartier du faubourg d'Isle;Giratoire Camille Guerin;6.0;2.0;0.3;EN PLACE;jeune;libre;terre;Groupe;Non; ;15.0;5.0;;;CASQ;ACECAM;Feuillu;Non
3.29514411070664;49.83383821619747;9778;2017-09-25 12:18:44+00:00;Quartier du faubourg d'Isle;Giratoire Camille Guerin;12.0;2.0;0.59;EN PLACE;jeune;libre;terre;Groupe;Non; ;15.0;5.0;;;CASQ;ACECAM;Feuillu;Non
3.2952294484661016;49.83384906899685;9779;2017-09-25 12:18:45+00:00;Quartier du faubourg d'Isle;Giratoire Camille Guerin;10.0;2.0;0.47;EN PLACE;jeune;libre;terre;Groupe;Non; ;15.0;5.0;;;CASQ;BETPEN;Feuillu;Non
3.2951769745626334;49.83380917392655;9780;2017-09-25 12:18:45+00:00;Quartier du faubourg d'Isle;Giratoire Camille Guerin;8.0;2.0;0.4;EN PLACE;jeune;libre;terre;Groupe;Non; ;15.0;5.0;;;CASQ;ACECAM;Feuillu;Non
3.295129668914095;49.83377024221569;9781;2017-09-25 12:18:46+00:00;Quartier du faubourg d'Isle;Giratoire Camille Guerin;12.0;2.0;0.7;EN PLACE;jeune;libre;terre;Groupe;Non; ;15.0;5.0;;;CASQ;BETPEN;Feuillu;Non
3.2959047286127756;49.83395259802274;9782;2017-09-25 12:18:47+00:00;Quartier du faubourg d'Isle;Giratoire Camille Guerin;12.0;2.0;0.68;EN PLACE;jeune;libre;terre;Groupe;Non; ;15.0;5.0;;;CASQ;BETPEN;Feuillu;Non
3.295985559198517;49.83397016682581;9783;2017-09-25 12:18:48+00:00;Quartier du faubourg d'Isle;Giratoire Camille Guerin;10.0;2.0;0.71;EN PLACE;jeune;libre;terre;Groupe;Non; ;15.0;5.0;;;CASQ;MAL;Feuillu;Non
3.2960366374861256;49.83400092071454;9784;2017-09-25 12:18:48+00:00;Quartier du faubourg d'Isle;Giratoire Camille Guerin;8.0;2.0;0.75;EN PLACE;jeune;libre;terre;Groupe;Non; ;15.0;5.0;;;CASQ;ACEPLA;Feuillu;Non
3.2961020208029033;49.8340216355504;9785;2017-09-25 12:18:49+00:00;Quartier du faubourg d'Isle;Giratoire Camille Guerin;10.0;2.0;0.78;EN PLACE;jeune;libre;terre;Groupe;Non; ;15.0;5.0;;;CASQ;ACEPLA;Feuillu;Non
3.296165213056074;49.83403696691292;9786;2017-09-25 12:18:49+00:00;Quartier du faubourg d'Isle;Giratoire Camille Guerin;10.0;2.0;0.73;EN PLACE;jeune;libre;terre;Groupe;Non; ;15.0;5.0;;;CASQ;ACEPLA;Feuillu;Non
3.2962302293088146;49.83402078248292;9787;2017-09-25 12:18:50+00:00;Quartier du faubourg d'Isle;Giratoire Camille Guerin;10.0;2.0;0.95;EN PLACE;jeune;libre;terre;Groupe;Non; ;15.0;5.0;;;CASQ;ACEPLA;Feuillu;Non
3.296303835461481;49.834052712904366;9788;2017-09-25 12:18:51+00:00;Quartier du faubourg d'Isle;Giratoire Camille Guerin;10.0;2.0;0.74;EN PLACE;jeune;libre;terre;Groupe;Non; ;15.0;5.0;;;CASQ;QUEROB;Feuillu;Non
3.3116484429525417;49.829014006455814;9892;2017-09-25 12:20:34+00:00;Quartier du faubourg d'Isle;Centre technique de l'Agglomération;4.0;0.0;0.14;EN PLACE;jeune;libre;terre;Isolé;Non; ;10.0;2.0;;;CASQ;PRUCER;Feuillu;Non
3.311661827752507;49.82889825164996;9893;2017-09-25 12:20:38+00:00;Quartier du faubourg d'Isle;Centre technique de l'Agglomération;5.0;2.0;0.2;EN PLACE;jeune;libre;fosse arbre;Isolé;Non; ;10.0;2.0;;;CASQ;FAGSYL;Feuillu;Non
3.311526597655488;49.828849629766005;9894;2017-09-25 12:20:39+00:00;Quartier du faubourg d'Isle;Centre technique de l'Agglomération;5.0;2.0;0.2;EN PLACE;jeune;libre;fosse arbre;Isolé;Non; ;10.0;2.0;;;CASQ;FAGSYLpur;Feuillu;Non
3.3113909590994157;49.8287996746006;9895;2017-09-25 12:20:40+00:00;Quartier du faubourg d'Isle;Centre technique de l'Agglomération;5.0;2.0;0.17;EN PLACE;jeune;libre;fosse arbre;Isolé;Non; ;10.0;2.0;;;CASQ;FAGSYLpur;Feuillu;Non
3.3112372361982727;49.82873611407372;9896;2017-09-25 12:20:41+00:00;Quartier du faubourg d'Isle;Centre technique de l'Agglomération;5.0;2.0;0.22;EN PLACE;jeune;libre;fosse arbre;Isolé;Non; ;10.0;2.0;;;CASQ;FAGSYL;Feuillu;Non
3.311365366385647;49.828629976075476;9897;2017-09-25 12:20:41+00:00;Quartier du faubourg d'Isle;Centre technique de l'Agglomération;5.0;2.0;0.22;EN PLACE;jeune;libre;fosse arbre;Isolé;Non; ;10.0;2.0;;;CASQ;FAGSYL;Feuillu;Non
3.3115182815247324;49.82867270639682;9898;2017-09-25 12:20:42+00:00;Quartier du faubourg d'Isle;Centre technique de l'Agglomération;5.0;2.0;0.19;EN PLACE;jeune;libre;fosse arbre;Isolé;Non; ;10.0;2.0;;;CASQ;FAGSYL;Feuillu;Non
3.311672797480537;49.82872761456836;9899;2017-09-25 12:20:43+00:00;Quartier du faubourg d'Isle;Centre technique de l'Agglomération;5.0;2.0;0.43;EN PLACE;jeune;libre;fosse arbre;Isolé;Non; ;10.0;2.0;;;CASQ;PAUTOM;Feuillu;Non
3.31183164221563;49.82880339086794;9900;2017-09-25 12:20:44+00:00;Quartier du faubourg d'Isle;Centre technique de l'Agglomération;5.0;2.0;0.6;EN PLACE;jeune;libre;fosse arbre;Isolé;Non; ;10.0;2.0;;;CASQ;PAUTOM;Feuillu;Non
3.312027596050942;49.82871509002645;9901;2017-09-25 12:20:44+00:00;Quartier du faubourg d'Isle;Centre technique de l'Agglomération;5.0;2.0;0.18;EN PLACE;jeune;libre;fosse arbre;Isolé;Non; ;10.0;2.0;;;CASQ;FAGSYL;Feuillu;Non
3.311892143826717;49.82864000613531;9902;2017-09-25 12:20:45+00:00;Quartier du faubourg d'Isle;Centre technique de l'Agglomération;5.0;2.0;0.18;EN PLACE;jeune;libre;fosse arbre;Isolé;Non; ;10.0;2.0;;;CASQ;FAGSYLpur;Feuillu;Non
3.3117449201947213;49.828589451921;9903;2017-09-25 12:20:46+00:00;Quartier du faubourg d'Isle;Centre technique de l'Agglomération;5.0;2.0;0.36;EN PLACE;jeune;libre;fosse arbre;Isolé;Non; ;10.0;2.0;;;CASQ;PAUTOM;Feuillu;Non
3.312203251292222;49.8285895056735;9910;2017-09-25 12:20:53+00:00;Quartier du faubourg d'Isle;Centre technique de l'Agglomération;6.0;2.0;0.57;EN PLACE;jeune;libre;fosse arbre;Isolé;Non; ;10.0;2.0;;;CASQ;PAUTOM;Feuillu;Non
3.310344243503977;49.82863777496347;9919;2017-09-25 12:21:01+00:00;Quartier du faubourg d'Isle;Centre technique de l'Agglomération;5.0;0.0;0.25;EN PLACE;jeune;libre;terre;Isolé;Non; ;10.0;2.0;;;CASQ;FAGSYLfas;Feuillu;Non
3.3103229036950146;49.82888735995913;9920;2017-09-25 12:21:02+00:00;Quartier du faubourg d'Isle;Centre technique de l'Agglomération;6.0;0.0;0.32;EN PLACE;jeune;libre;terre;Isolé;Non; ;10.0;2.0;;;CASQ;QUEROBfas;Feuillu;Non
3.3102062133683487;49.82887097556881;9921;2017-09-25 12:21:03+00:00;Quartier du faubourg d'Isle;Centre technique de l'Agglomération;6.0;0.0;0.26;EN PLACE;jeune;libre;terre;Isolé;Non; ;10.0;2.0;;;CASQ;QUEROBfas;Feuillu;Non
3.308256299144553;49.867680867469126;10111;2017-09-25 12:24:56+00:00;Déchetterie route d'Omissy;Déchetterie route d'Omissy;5.0;0.0;0.27;EN PLACE;jeune;libre;terre;Isolé;Non; ;10.0;5.0;;;CASQ;BETPEN;Feuillu;Non
3.308323562371883;49.867660305910036;10112;2017-09-25 12:24:58+00:00;Déchetterie route d'Omissy;Déchetterie route d'Omissy;5.0;0.0;0.26;EN PLACE;jeune;libre;terre;Isolé;Non; ;10.0;5.0;;;CASQ;BETPEN;Feuillu;Non
3.3085566224358915;49.86807325207913;10113;2017-09-25 12:24:59+00:00;Déchetterie route d'Omissy;Déchetterie route d'Omissy;6.0;0.0;0.36;EN PLACE;jeune;libre;terre;Isolé;Non; ;10.0;5.0;;;CASQ;BETPEN;Feuillu;Non
3.309160738076838;49.86801020546912;10114;2017-09-25 12:24:59+00:00;Déchetterie route d'Omissy;Déchetterie route d'Omissy;6.0;0.0;0.36;EN PLACE;jeune;libre;terre;Alignement;Non; ;10.0;5.0;;;CASQ;CARBETfas;Feuillu;Non
3.309197284499104;49.86797454474688;10115;2017-09-25 12:25:01+00:00;Déchetterie route d'Omissy;Déchetterie route d'Omissy;6.0;0.0;0.37;EN PLACE;jeune;libre;terre;Alignement;Non; ;10.0;5.0;;;CASQ;CARBETfas;Feuillu;Non
3.3092114917785658;49.867931745053056;10116;2017-09-25 12:25:02+00:00;Déchetterie route d'Omissy;Déchetterie route d'Omissy;6.0;0.0;0.42;EN PLACE;jeune;libre;terre;Alignement;Non; ;10.0;5.0;;;CASQ;CARBETfas;Feuillu;Non
3.3092291225586012;49.86788724433588;10117;2017-09-25 12:25:03+00:00;Déchetterie route d'Omissy;Déchetterie route d'Omissy;6.0;0.0;0.24;EN PLACE;jeune;libre;terre;Alignement;Non; ;10.0;5.0;;;CASQ;CARBETfas;Feuillu;Non
3.309232107634172;49.867837159533416;10118;2017-09-25 12:25:03+00:00;Déchetterie route d'Omissy;Déchetterie route d'Omissy;5.0;0.0;0.33;EN PLACE;jeune;libre;terre;Alignement;Non; ;10.0;5.0;;;CASQ;CARBETfas;Feuillu;Non
3.3092390995538428;49.86779097503663;10119;2017-09-25 12:25:04+00:00;Déchetterie route d'Omissy;Déchetterie route d'Omissy;6.0;0.0;0.34;EN PLACE;jeune;libre;terre;Alignement;Non; ;10.0;5.0;;;CASQ;CARBETfas;Feuillu;Non
3.309251045963371;49.86774434415231;10120;2017-09-25 12:25:05+00:00;Déchetterie route d'Omissy;Déchetterie route d'Omissy;6.0;0.0;0.3;EN PLACE;jeune;libre;terre;Alignement;Non; ;10.0;5.0;;;CASQ;CARBETfas;Feuillu;Non
3.3092555076292696;49.86769880553759;10121;2017-09-25 12:25:06+00:00;Déchetterie route d'Omissy;Déchetterie route d'Omissy;6.0;0.0;0.33;EN PLACE;jeune;libre;terre;Alignement;Non; ;10.0;5.0;;;CASQ;CARBETfas;Feuillu;Non
3.309282815166403;49.86766646052247;10122;2017-09-25 12:25:07+00:00;Déchetterie route d'Omissy;Déchetterie route d'Omissy;6.0;0.0;0.3;EN PLACE;jeune;libre;terre;Alignement;Non; ;10.0;5.0;;;CASQ;CARBETfas;Feuillu;Non
3.309300938024978;49.86762877597067;10123;2017-09-25 12:25:08+00:00;Déchetterie route d'Omissy;Déchetterie route d'Omissy;6.0;0.0;0.36;EN PLACE;jeune;libre;terre;Alignement;Non; ;10.0;5.0;;;CASQ;CARBETfas;Feuillu;Non
3.309309068251391;49.86758533685595;10124;2017-09-25 12:25:09+00:00;Déchetterie route d'Omissy;Déchetterie route d'Omissy;4.0;0.0;0.25;EN PLACE;jeune;libre;terre;Alignement;Non; ;10.0;5.0;;;CASQ;CARBETfas;Feuillu;Non
3.3093107924580876;49.86753935232501;10125;2017-09-25 12:25:10+00:00;Déchetterie route d'Omissy;Déchetterie route d'Omissy;5.0;0.0;0.33;EN PLACE;jeune;libre;terre;Alignement;Non; ;10.0;5.0;;;CASQ;CARBETfas;Feuillu;Non
3.3093163996736084;49.867490644241144;10126;2017-09-25 12:25:11+00:00;Déchetterie route d'Omissy;Déchetterie route d'Omissy;5.0;0.0;0.39;EN PLACE;jeune;libre;terre;Alignement;Non; ;10.0;5.0;;;CASQ;CARBETfas;Feuillu;Non
3.3093156772559307;49.867444444985914;10127;2017-09-25 12:25:13+00:00;Déchetterie route d'Omissy;Déchetterie route d'Omissy;6.0;0.0;0.48;EN PLACE;jeune;libre;terre;Alignement;Non; ;10.0;5.0;;;CASQ;CARBETfas;Feuillu;Non
3.3093105610184685;49.86739186776962;10128;2017-09-25 12:25:14+00:00;Déchetterie route d'Omissy;Déchetterie route d'Omissy;6.0;0.0;0.35;EN PLACE;jeune;libre;terre;Alignement;Non; ;10.0;5.0;;;CASQ;CARBETfas;Feuillu;Non
3.309340038093627;49.867193367615194;10129;2017-09-25 12:25:16+00:00;Déchetterie route d'Omissy;Déchetterie route d'Omissy;6.0;0.0;0.26;EN PLACE;jeune;libre;terre;Isolé;Non; ;10.0;5.0;;;CASQ;CARBETfas;Feuillu;Non
3.3005943735110534;49.828719558803854;10130;2017-09-25 12:25:17+00:00;Déchetterie route de Chauny;Déchetterie route de Chauny;6.0;2.0;0.29;EN PLACE;jeune;libre;terre;Groupe;Non; ;10.0;5.0;;;CASQ;BETPEN;Feuillu;Non
3.3006291964614785;49.82875711963339;10131;2017-09-25 12:25:17+00:00;Déchetterie route de Chauny;Déchetterie route de Chauny;6.0;2.0;0.29;EN PLACE;jeune;libre;terre;Groupe;Non; ;10.0;5.0;;;CASQ;BETPEN;Feuillu;Non
3.300651543077407;49.82880810484702;10132;2017-09-25 12:25:18+00:00;Déchetterie route de Chauny;Déchetterie route de Chauny;6.0;0.0;0.28;EN PLACE;jeune;libre;terre;Groupe;Non; ;10.0;5.0;;;CASQ;BETPEN;Feuillu;Non
3.3007050746521074;49.828845420827335;10133;2017-09-25 12:25:19+00:00;Déchetterie route de Chauny;Déchetterie route de Chauny;6.0;0.0;0.3;EN PLACE;jeune;libre;terre;Groupe;Non; ;10.0;5.0;;;CASQ;BETPEN;Feuillu;Non
3.300778296823748;49.828814766661765;10134;2017-09-25 12:25:19+00:00;Déchetterie route de Chauny;Déchetterie route de Chauny;6.0;0.0;0.28;EN PLACE;jeune;libre;terre;Groupe;Non; ;10.0;5.0;;;CASQ;BETPEN;Feuillu;Non
3.300740512844019;49.82877394357569;10135;2017-09-25 12:25:20+00:00;Déchetterie route de Chauny;Déchetterie route de Chauny;6.0;0.0;0.39;EN PLACE;jeune;libre;terre;Groupe;Non; ;10.0;5.0;;;CASQ;BETPEN;Feuillu;Non
3.3007095976871503;49.82872861206041;10136;2017-09-25 12:25:21+00:00;Déchetterie route de Chauny;Déchetterie route de Chauny;6.0;0.0;0.28;EN PLACE;jeune;libre;terre;Groupe;Non; ;10.0;5.0;;;CASQ;BETPEN;Feuillu;Non
3.300787735993063;49.82872594388748;10137;2017-09-25 12:25:22+00:00;Déchetterie route de Chauny;Déchetterie route de Chauny;6.0;0.0;0.32;EN PLACE;jeune;libre;terre;Groupe;Non; ;10.0;5.0;;;CASQ;BETPEN;Feuillu;Non
3.3009515585831903;49.8287481442934;10138;2017-09-25 12:25:23+00:00;Déchetterie route de Chauny;Déchetterie route de Chauny;9.0;0.0;0.35;EN PLACE;jeune;libre;terre;Groupe;Non; ;10.0;5.0;;;CASQ;BETPEN;Feuillu;Non
3.3010416049460205;49.82872415112295;10139;2017-09-25 12:25:24+00:00;Déchetterie route de Chauny;Déchetterie route de Chauny;6.0;0.0;0.4;EN PLACE;jeune;libre;terre;Alignement;Non; ;10.0;5.0;;;CASQ;CARBETfas;Feuillu;Non
3.301122343567537;49.82871558270337;10140;2017-09-25 12:25:24+00:00;Déchetterie route de Chauny;Déchetterie route de Chauny;6.0;0.0;0.26;EN PLACE;jeune;libre;terre;Alignement;Non; ;10.0;5.0;;;CASQ;CARBETfas;Feuillu;Non
3.301188427232716;49.82868993639145;10141;2017-09-25 12:25:25+00:00;Déchetterie route de Chauny;Déchetterie route de Chauny;6.0;0.0;0.34;EN PLACE;jeune;libre;terre;Alignement;Non; ;10.0;5.0;;;CASQ;CARBETfas;Feuillu;Non
3.3012476434017874;49.8286699124253;10142;2017-09-25 12:25:26+00:00;Déchetterie route de Chauny;Déchetterie route de Chauny;6.0;0.0;0.25;EN PLACE;jeune;libre;terre;Alignement;Non; ;10.0;5.0;;;CASQ;CARBETfas;Feuillu;Non
3.298885218458841;49.86501600148196;10156;2018-01-02 13:09:17+00:00;Quartier de l'Europe;Gymnase Bertrand Gamess;4.0;0.0;0.2;EN PLACE;jeune;cépée;gazon;Groupe;Non;RAS;0.0;0.0;;;VILLE;PRUSERama;Feuillu;Non
3.2898678368215832;49.85265137747923;10157;2018-01-02 13:58:45+00:00;Quartier Remicourt;Jardin d'horticulture;3.5;0.0;0.25;EN PLACE;jeune;libre;gazon;Isolé;Non;RAS;0.0;0.0;;;VILLE;ACESAC;Feuillu;Non
3.2909253746219047;49.85897062113609;10158;2018-01-02 14:08:15+00:00;Quartier de l'Europe;Avenue Robert Schuman;4.0;0.0;0.2;EN PLACE;jeune;cépée;;Alignement;Non;RAS;0.0;0.0;;;VILLE;PRUSERama;Feuillu;Non
3.293824015640431;49.85905769108655;10159;2018-01-02 14:11:48+00:00;Quartier de l'Europe;Avenue Robert Schuman;4.0;0.0;0.2;EN PLACE;jeune;cépée;;Alignement;Non;RAS;0.0;0.0;;;VILLE;PRUSERama;Feuillu;Non
3.3042847547928766;49.85378006114162;10160;2018-01-02 14:20:37+00:00;Quartier Remicourt;Avenue Aristide Briand;3.5;2.2;0.25;REMPLACÉ;jeune;libre;fosse arbre;Alignement;Non;RAS;0.0;0.0;;2017/10/31 23:00:00+00;VILLE;AMELAM;Feuillu;Non
3.304790026936346;49.8534760764123;10161;2018-01-02 14:22:06+00:00;Quartier Remicourt;Avenue Aristide Briand;3.5;2.2;0.25;REMPLACÉ;jeune;libre;fosse arbre;Alignement;Non;RAS;0.0;0.0;;2017/10/31 23:00:00+00;VILLE;AMELAM;Feuillu;Non
3.298698097988769;49.84131846389563;10162;2018-01-02 14:37:27+00:00;Quartier du faubourg d'Isle;Avenue Léo Lagrange;3.5;2.2;0.2;EN PLACE;jeune;semi libre;fosse arbre;Alignement;Non;RAS;5.0;0.0;0.0;;VILLE;QUEPAL;Feuillu;Non
3.2987642754335393;49.84135937610912;10163;2018-01-02 14:41:25+00:00;Quartier du faubourg d'Isle;Avenue Léo Lagrange;3.5;2.2;0.2;EN PLACE;jeune;semi libre;fosse arbre;Alignement;Non;RAS;5.0;0.0;0.0;;VILLE;QUEPAL;Feuillu;Non
